Tweet_id,Tweet,User_id
1050000000000000000,so proud of this movement.. make sure to get on board &amp; help by donating!! 🙌🏽https://t.co/dUU7bdzDWO https://t.co/FmqX0JFvex,2213500470
1050000000000000000,"Florida Gov. Scott says Hurricane Michael damage 'is like a war zone'
While Trump spends time campaigning, defending Saudis, Americans have no access into their communities, no sewers and no water.  
Newt Gingrich says if caravan enters US, civilization will end.#SaturdayMorning https://t.co/izzL8WvWrB",2412693661
1050000000000000000,"Turns out we're a third-world nation, which makes sense, give our govt's war on LEGAL pain relief and the appeasement of fear-mongering cavemen who need some group to treat like lepers (pain patients). Corruption. Cultism. 
""9 days after Hurricane Michael"" https://t.co/Ne2Uqca6pm",10520042
1050000000000000000,"“The Ford was dressed to look like a patrol cruiser and every member was wearing tactical clothing, including one vest that stated ""tactical officer.""” https://t.co/BteogRQ2jj",87788695
1050000000000000000,"Hurricane Michael victims cant use phones to summon help, thanks to Trumps FCC head and Rick Scott https://t.co/FIBdPpSXiW",3755153176
1050000000000000000,"Hurricane Michael victims can't use phones to summon help, thanks to Trump's FCC head and Rick Scott https://t.co/Me94Kmei7G",890000000000000000
1050000000000000000,"I never get on here and post but hurricane Michael has destroyed my town Marianna,Fl and we need help bad. Please share this people until we get it. They are talking months😢 and no one is broadcasting our damage just bigger city #hurricanemicheal #FEMA #Redcross #NBC #ABC #Fox",2198337368
1050000000000000000,"Hurricane Michael victims can't use phones to summon help, thanks to Trump's FCC head and Rick Scott https://t.co/ncKg6jANKz",368070942
1050000000000000000,"Dog Island and its companion, St. George Island, were my childhood playgrounds. Both were hit hard, and it's amazing that any landmass survived. | Hurricane Michael unearthed 19th century shipwrecks in Florida https://t.co/2I1eqhyokv",68246303
1050000000000000000,"More than 100,000 Florida customers are still without power due to Hurricane Michael, which tore into the Florida Panhandle more than a week ago. https://t.co/mJVSX7KsH1",769000000000000000
1050000000000000000,so proud of this movement.. make sure to get on board &amp; help by donating!! 🙌🏽https://t.co/dUU7bdzDWO https://t.co/FmqX0JFvex,1040000000000000000
1050000000000000000,@TravisWash420 @ABCWorldNews There isn't any housing for them. US is experiencing housing shortage now because of Hurricane Michael. Our own citizens come first. No housing=nothing.,912000000000000000
1050000000000000000,"Rick Scott reportedly used Hurricane Michael recovery as backdrop for his new political ad. Now, we learn he had a financial link to rebuilding Puerto Rico’s power grid after Maria. It seems the only person Rick Scott is ever looking out for is himself: https://t.co/tashzSPc56",823000000000000000
1050000000000000000,"Interesting perspective via a good ⁦@GlennThrush⁩ read: “I really wish that Al Gore hadn’t been the messenger, it just turned everybody off. It allowed people to say that it was just a liberal thing, when we know it is completely sound science.” https://t.co/phPxjVvt90",861000000000000000
1050000000000000000,"""I really wish that Al Gore hadn't been the messenger, it just turned everybody off. It allowed people to say that it was just a liberal thing, when we know it is completely sound science."" https://t.co/YI630nVAlM",864152388
1050000000000000000,I liked a @YouTube video https://t.co/IUKD68Q4rn 10/10/18 Hurricane Michael: INSIDE THE EYE!!!,8520492
1050000000000000000,"So today, I led a groups of FAMU students to help some Hurricane Michael victims in Jackson County. And in this video it shows us clearing the last tree off of a elderly man’s home. Today was his first day leaving his home since the disaster! 🙏🏽 #PanhandleStrong https://t.co/eiGdW0akZS",386853428
1050000000000000000,Hurricane Michael's deadly storm surge unearthed shipwrecks caused by another hurricane — in 1899 https://t.co/rQr4DlQN82,1050000000000000000
1050000000000000000,Cotton farmers say Hurricane Michael stole their crop of a lifetime. It could put them out of business for good. https://t.co/SYSvR879CA https://t.co/lXDp6Maymt,718000000000000000
1050000000000000000,"Hurricane Michael victims can't use phones to summon help, thanks to Trump's FCC head and Rick Scott https://t.co/Me94Kmei7G",16846358
1050000000000000000,Hurricane #Michael video from Panama City Beach just before most intense part of eyewall hit. I made the mistake of live streaming the best part and now only left with an unusable highly compressed copy (not this video). PCB dodged a major storm surge disaster by only 25 miles !! https://t.co/UhFxtAMyEC,2316079297
1050000000000000000,"So today, I led a groups of FAMU students to help some Hurricane Michael victims in Jackson County. And in this video it shows us clearing the last tree off of a elderly man’s home. Today was his first day leaving his home since the disaster! 🙏🏽 #PanhandleStrong https://t.co/eiGdW0akZS",972363098
1050000000000000000,@AnnCoulter Why are you so angry and hateful? I’m sitting in ground zero of Hurricane Michael and people who have lost everything have more class and warmth than you do. Quit sewing divisiveness and grow up. The world doesn’t need your hate,143163566
1050000000000000000,"Greg Calhone is a friend, pray for all my friends in South Georgia! https://t.co/D3hob8GhRX",15974151
1050000000000000000,"The FL Disaster Fund assists our impacted communities as they recover from Hurricane Michael. To make a one-time donation of $10, text the word DISASTER to 20222 or visit https://t.co/WC1bPP4ayG",121439463
1050000000000000000,"Rick Scott reportedly used Hurricane Michael recovery as backdrop for his new political ad. Now, we learn he had a financial link to rebuilding Puerto Rico’s power grid after Maria. It seems the only person Rick Scott is ever looking out for is himself: https://t.co/tashzSPc56",2767615425
1050000000000000000,"We express our gratitude to the @Yankees for a generous donation of $100K to the #SalvationArmy and @RedCross response efforts after #HurricaneMichael. 
Full story: https://t.co/uTA70B9uKW",4885939299
1050000000000000000,Balance Tilts In Rick Scott’s Favor As He Ends Bill Nelson’s Lead In Latest Poll https://t.co/kXtU3TeiKi https://t.co/HqMCvqXupn,838000000000000000
1050000000000000000,Ships wrecked on Dog Island in 1899 unearthed by Hurricane Michael https://t.co/3jfiwrkFcc,153474316
1050000000000000000,Ships wrecked on Dog Island in 1899 unearthed by Hurricane Michael https://t.co/kan84Ikgo4 via @tdonline,33284365
1050000000000000000,"Rick Scott reportedly used Hurricane Michael recovery as backdrop for his new political ad. Now, we learn he had a financial link to rebuilding Puerto Rico’s power grid after Maria. It seems the only person Rick Scott is ever looking out for is himself: https://t.co/tashzSPc56",972000000000000000
1050000000000000000,"""I really wish that Al Gore hadn't been the messenger, it just turned everybody off. It allowed people to say that it was just a liberal thing, when we know it is completely sound science."" https://t.co/YI630nVAlM",77740756
1050000000000000000,"Hurricane Michael victims can't use phones to summon help, thanks to Trump's FCC head and Rick Scott https://t.co/zeCaGPYh2X",623083911
1050000000000000000,Pets rescued from Hurricane Michael arrive in Seattle for adoption - https://t.co/pujot5qngb https://t.co/5fpPb9OTEd,22979389
1050000000000000000,"Yes, how dare POTUS Trump for being in the WH, instead of standing bare chested in the path of Hurricane Michael, making it bounce off his chest and safely out to sea.  LMAO!  Do #libtards think POTUS is a Superhero? #MAGA2018 https://t.co/rv2YyECUvU
CNN's Chris Cuomo said Trump was probably having racist thoughts during his meeting with Kanye West.

Umm, no, Chris, just because you have racist thoughts while watching that meeting, doesn't mean that everyone else does, too. https://t.co/ehVVHygy1D",743000000000000000
1050000000000000000,Janarius Robinson on playing after losing his home in Hurricane Michael: “I had pictures of my house in my locker today. Just looking at them reminded me I have an opportunity to get my family out of a situation playing football. I can change their life and get my momma a home.” https://t.co/XlqFbRmOEN,52650302
1050000000000000000,"NEW!! missing/lost pets hotline has been established in #BayCounty 🐶 

Hurricane Michael pet hotline
☎️ 
1-800-738-9437 
7 am - 7pm 

#Panamacity #MexicoBeach #Springfield #LynnHaven #PCB #hurricanemichael #HR4HR #disasterrelief #DisasterRecovery #PanhandleStrong #850Strong",17428614
1050000000000000000,"""I’m worried about the weather, not about climate change.”  If you don't understand or choose to ignore the impact climate change has on the weather then it's difficult for me to have sympathy for your plight. How many more times must this happen to them?
https://t.co/Mi2a36m0Xn",3325126334
1050000000000000000,"Rick Scott says he’s NOT campaigning because of Hurricane Michael. Turns out, he’s bought $6,899,890 worth of political ads since the storm began clobbering Florida.",245491057
1050000000000000000,"Rick Scott reportedly used Hurricane Michael recovery as backdrop for his new political ad. Now, we learn he had a financial link to rebuilding Puerto Rico’s power grid after Maria. It seems the only person Rick Scott is ever looking out for is himself: https://t.co/tashzSPc56",910000000000000000
1050000000000000000,"Rick Scott reportedly used Hurricane Michael recovery as backdrop for his new political ad. Now, we learn he had a financial link to rebuilding Puerto Rico’s power grid after Maria. It seems the only person Rick Scott is ever looking out for is himself: https://t.co/tashzSPc56",36940946
1050000000000000000,"Rick Scott says he’s NOT campaigning because of Hurricane Michael. Turns out, he’s bought $6,899,890 worth of political ads since the storm began clobbering Florida.",58213514
1050000000000000000,"Rick Scott says he’s NOT campaigning because of Hurricane Michael. Turns out, he’s bought $6,899,890 worth of political ads since the storm began clobbering Florida.",39597250
1050000000000000000,"""I really wish that Al Gore hadn't been the messenger, it just turned everybody off. It allowed people to say that it was just a liberal thing, when we know it is completely sound science."" https://t.co/YI630nVAlM",273805133
1050000000000000000,@kirstiealley A new truck and then I would donate money to help the people in Florida that got hit by Hurricane Michael,34755453
1050000000000000000,"Interesting perspective via a good ⁦@GlennThrush⁩ read: “I really wish that Al Gore hadn’t been the messenger, it just turned everybody off. It allowed people to say that it was just a liberal thing, when we know it is completely sound science.” https://t.co/phPxjVvt90",1206600944
1050000000000000000,"While trumps atrocities are nothing to forget; there are several more demanding issues to work for:
Healthcare
Kids in cages
Puerto Rico
Hurricane Michael relief
Clean water
Climate change
Racial equality
Wild horses
and so many more
#WaterIsLife #Resist #TheResistance",3003395439
1050000000000000000,"The death toll from Hurricane Michael rose to 36 after a medical examiner confirmed the death of a woman in Bay County, Florida https://t.co/JQQ85FTGM0 https://t.co/N8vKfMgKMN",2996844730
1050000000000000000,"Rick Scott says he’s NOT campaigning because of Hurricane Michael. Turns out, he’s bought $6,899,890 worth of political ads since the storm began clobbering Florida.",797000000000000000
1050000000000000000,"Interesting perspective via a good ⁦@GlennThrush⁩ read: “I really wish that Al Gore hadn’t been the messenger, it just turned everybody off. It allowed people to say that it was just a liberal thing, when we know it is completely sound science.” https://t.co/phPxjVvt90",780000000000000000
1050000000000000000,"Hurricane Michael victims cant use phones to summon help, thanks to Trumps FCC head and Rick Scott https://t.co/FIBdPpSXiW",34698537
1050000000000000000,"Progress? My company's intranet went down during hurricane Michael and we haven't had access to our work schedules, pay info and some job information. Some jobs had to be cancelled.… https://t.co/PqIDbIMudg",33708778
1050000000000000000,"Rick Scott reportedly used Hurricane Michael recovery as backdrop for his new political ad. Now, we learn he had a financial link to rebuilding Puerto Rico’s power grid after Maria. It seems the only person Rick Scott is ever looking out for is himself: https://t.co/tashzSPc56",198193231
1050000000000000000,We're keeping @LukeBryanOnline's mom in our prayers as she gets through this really difficult time.      https://t.co/qBre061lwl,169364304
1050000000000000000,Janarius Robinson on playing after losing his home in Hurricane Michael: “I had pictures of my house in my locker today. Just looking at them reminded me I have an opportunity to get my family out of a situation playing football. I can change their life and get my momma a home.” https://t.co/XlqFbRmOEN,65820956
1050000000000000000,"""I really wish that Al Gore hadn't been the messenger, it just turned everybody off. It allowed people to say that it was just a liberal thing, when we know it is completely sound science."" https://t.co/YI630nVAlM",453219745
1050000000000000000,Learn how to stay healthy during Hurricane #Michael clean up efforts with this infographic: https://t.co/WFfO4GfvHU https://t.co/HzmFPjOUmZ,902000000000000000
1050000000000000000,"Right wing gun orgs go into disaster areas with weapons.

We go in with food and water, chainsaws and shovels.

https://t.co/EMNvRqUKRo",501360323
1050000000000000000,"“The Ford was dressed to look like a patrol cruiser and every member was wearing tactical clothing, including one vest that stated ""tactical officer.""” https://t.co/BteogRQ2jj",891000000000000000
1050000000000000000,"Hurricane Michael victims can't use phones to summon help, thanks to Trump's FCC head and @FLGovScott https://t.co/fMt8WcUxPl At 2011 Gov's Hurricane Conference, Scott approved legislation eliminating virtually all oversight of Florida's residential telephone service.",45253942
1050000000000000000,Ships wrecked on Dog Island in 1899 unearthed by Hurricane Michael https://t.co/mu5gMTtraL,130928042
1050000000000000000,"Hurricane Michael victims can't use phones to summon help, thanks to Trump's FCC head and Rick Scott https://t.co/xKHFFAJoWb",2195534536
1050000000000000000,"Tree on my house from Hurricane Michael, very little damage to the roof! God is so Good! https://t.co/3Wg9MX97n4",991000000000000000
1050000000000000000,"Thank you SO MUCH to the fine men from HATTIESBURG MS for helping to restore the power to Jackson County FL from the effects from Hurricane Michael. You boys are ANGELS....
#HurricaneMicheal 
#prayforpanamacity",1010000000000000000
1050000000000000000,"VOTE MY STATE RED I BEG OF YOU PATRIOTS🇺🇸PRESIDENT TRUMP ENDORSED RICK SCOTT FOR SENATE
WHAT A FANTASTIC JOB HE'S DONE AS OUR GOVERNOR AND NOW DOING A GREAT AFTER HURRICANE MICHAEL PRAYING 🙏FOR FLORIDA TO HAVE THE LARGEST RED WAVE THEY EVER SEEN
#VoteREDToSaveAmerica
#RickScott https://t.co/dEtzb77ekV",883000000000000000
1050000000000000000,"$2.5 Billion in Storm Losses, but Don’t Ask Georgia Farmers About Climate Change https://t.co/USRAL0ANUM",539359499
1050000000000000000,".
#Dear #maga,
#HuricaneMichael's death toll is 36

While #trump spends his time making sure his
#SugarDaddy, #Prince #MBS gets away w/#murder.
https://t.co/82xJxfQd5s

Get it?
#DonTheCon ONLY cares abt himself.
You R a disposable commodity he can energize w/a racist lie.
#Resist",44042581
1050000000000000000,"So today, I led a groups of FAMU students to help some Hurricane Michael victims in Jackson County. And in this video it shows us clearing the last tree off of a elderly man’s home. Today was his first day leaving his home since the disaster! 🙏🏽 #PanhandleStrong https://t.co/eiGdW0akZS",113788105
1050000000000000000,"Just a reminder. Instead of lobbying Congress for a Hurricane Michael federal relief package Donald Trump decided his time is better spent going to rallies, attacking the federal reserve and golfing. Administration is a failure of leadership and a total farce #SaturdayMotivation",927000000000000000
1050000000000000000,.@realDonaldTrump .@POTUS we need a #MAGA Rally for .@FLGovScott in Florida he's been working so hard to help the people in the Panhandle he has no time to campaign Bill Nelson has done no but pocket donations from Hurricane Michael to his campaign let's help Rick Scott Please! https://t.co/FY0OKIDWZE,37502757
1050000000000000000,"""I really wish that Al Gore hadn't been the messenger, it just turned everybody off. It allowed people to say that it was just a liberal thing, when we know it is completely sound science."" https://t.co/YI630nVAlM",160975748
1050000000000000000,Vigilante group 'Oath Keepers' arrested in Mexico Beach following Hurricane Michael https://t.co/xVcw5rKwez,2905129973
1050000000000000000,"""I really wish that Al Gore hadn't been the messenger, it just turned everybody off. It allowed people to say that it was just a liberal thing, when we know it is completely sound science."" https://t.co/YI630nVAlM",874813368
1050000000000000000,"Rick Scott says he’s NOT campaigning because of Hurricane Michael. Turns out, he’s bought $6,899,890 worth of political ads since the storm began clobbering Florida.",2309343324
1050000000000000000,"Hurricane Michael victims cant use phones to summon help, thanks to Trumps FCC head and Rick Scott https://t.co/FIBdPpSXiW",317781885
1050000000000000000,"Love: they’re working 90 hour weeks because of Hurricane Michael. Meanwhile, I’m still trying to figure out how to spend all of this 60 hour check.",250471338
1050000000000000000,"Hurricane Michael victims cant use phones to summon help, thanks to Trumps FCC head and Rick Scott https://t.co/FIBdPpSXiW",2905369549
1050000000000000000,"Rick Scott says he’s NOT campaigning because of Hurricane Michael. Turns out, he’s bought $6,899,890 worth of political ads since the storm began clobbering Florida.",309315112
1050000000000000000,"""I really wish that Al Gore hadn't been the messenger, it just turned everybody off. It allowed people to say that it was just a liberal thing, when we know it is completely sound science."" https://t.co/YI630nVAlM",88749392
1050000000000000000,Ships wrecked on Dog Island in 1899 unearthed by Hurricane Michael https://t.co/3jfiwrkFcc,30710984
1050000000000000000,"@thehill Florida, man.  I understand that during Hurricane Irma, an exotic animal shelter collapsed allowing for everything weird and upsetting to run amuck.",1942780033
1050000000000000000,"hwasa: you look so beautiful when the wind is blowing in your face
wheein: that's so sweet
byul, shouting over the hurricane: WHAT ARE YOU TWO DOING GET INSIDE THE SHELTER",703000000000000000
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",879000000000000000
1050000000000000000,Red Cross plans to close final Hurricane Florence shelter in Cumberland County https://t.co/S8Z1K5iybE https://t.co/GA7KmILank,355116895
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",896400632
1050000000000000000,"Heart wrenching and heart filling story about one school turned shelter during the hurricane and the experience of the principal. https://t.co/kN8Qhd44Jg
After Florence, Officials At One Wilmington School Try To Get Back To Normal https://t.co/Mygm9pZRza",11676782
1050000000000000000,Ok north Augusta people I just met the coolest cat ever (and I don’t really care for cats) but she is at PetSmart by beals outlet  she is from a shelter that was destroyed during the hurricane . I would totally... https://t.co/0wf8oPFYQP,774156745
1050000000000000000,Man accused of raping deaf woman who gave him shelter during Hurricane Florence https://t.co/ir6fVax2RD https://t.co/G3SFRygUOQ,119934299
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",842000000000000000
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",543567716
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",291951825
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",335324325
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",44945915
1050000000000000000,A basketball arena one night and an evacuation shelter the next. Happy to assist those who needed help during Hurricane Florence last month. #FacilityFriday @cefmafacilities https://t.co/YKSTUpLopz,2149555327
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",2946761883
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",35572399
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",137231743
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",946000000000000000
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",27998439
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",563473311
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",815000000000000000
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",239378797
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",94922115
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",118362962
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",2471150767
1050000000000000000,Deaf woman raped by murderer fleeing Hurricane Florence https://t.co/RzlRBYWTC9,1323384312
1050000000000000000,"Man accused of raping deaf woman who gave him shelter during #HurricaneFlorence

https://t.co/UOH0pptm32 https://t.co/6DHAeeS0TE",64643056
1050000000000000000,Angels of Assisi Waive Adoption Fees to Help Shelter That Rescued Animals During Hurricane Florence https://t.co/zNHCqhO1ja,2199855986
1050000000000000000,New story: Red Cross plans to close final Hurricane Florence shelter in Cumberland County  https://t.co/4IAHiHXx6x #wral,14956372
1050000000000000000,"Remember the After-Hurricane Lady? Artfully distressed jeans, devil-May-care Chucks, perfectly ironed dress shirt with perfectly rolled sleeves. “Now, I add ball cap. Am so relatable. Do you think those small children in the emergency shelter are as tender as they look?”",67659513
1050000000000000000,Angels of Assisi Waive Adoption Fees to Help Shelter That Rescued Animals During Hurricane Florence https://t.co/zNHCqhO1ja,808889468
1050000000000000000,https://t.co/0IuDy15gjv and Belief&amp;action=click&amp;contentCollection=timestopics&amp;region=stream&amp;module=stream_unit&amp;version=latest&amp;contentPlacement=3&amp;pgtype=collection,839000000000000000
1050000000000000000,"We're helping homeless pets affected by #HurricaneFlorence by providing #spayandneuter certificates to the #animalrescue nonprofit, Eleventh Hour, which has rescued 70+ cats and dogs: https://t.co/5cnj7Is4uO https://t.co/TmYve3uk0C",87021740
1050000000000000000,"We're helping homeless pets affected by #HurricaneFlorence by providing #spayandneuter certificates to the #animalrescue nonprofit, Eleventh Hour, which has rescued 70+ cats and dogs: https://t.co/5cnj7Is4uO https://t.co/TmYve3uk0C",47361334
1050000000000000000,"We're helping homeless pets affected by #HurricaneFlorence by providing #spayandneuter certificates to the #animalrescue nonprofit, Eleventh Hour, which has rescued 70+ cats and dogs: https://t.co/5cnj7Is4uO https://t.co/TmYve3uk0C",279811405
1050000000000000000,"We're helping homeless pets affected by #HurricaneFlorence by providing #spayandneuter certificates to the #animalrescue nonprofit, Eleventh Hour, which has rescued 70+ cats and dogs: https://t.co/5cnj7Is4uO https://t.co/TmYve3uk0C",1561036572
1050000000000000000,Deaf woman raped by murderer she was sheltering from Hurricane Florence https://t.co/RUv9d83wyl via @nbcnews,136862547
1050000000000000000,New article (Man accused of raping deaf woman who gave him shelter during Hurricane Florence) has been published on The Daily Digest - https://t.co/QjSHwG1ADw https://t.co/UFfJ9Z6uLF,19000908
1050000000000000000,Convicted murderer accused of raping woman who offered him shelter from Hurricane Florence https://t.co/VJkMYXFqdv,306436630
1050000000000000000,Man accused of raping deaf woman who gave him shelter during Hurricane Florence https://t.co/ZQyZXw03c6 via @NewsNowUK,2654356639
1050000000000000000,life is like a hurricane so take shelter from it,904000000000000000
1050000000000000000,"Volunteers are working around the clock in the Carolinas to provide safe shelter, warm meals, relief supplies and comfort for those affected and returning home after #Florence. https://t.co/0lDZNFff3l #RedCrosser https://t.co/LwOGrHMEYY",15245835
1050000000000000000,"Shitty Friday story of the day --&gt; Man accused of raping deaf woman who gave him shelter during Hurricane Florence https://t.co/L3QqUCSB9Y
@Alyssa_Milano",23363470
1050000000000000000,Man accused of raping deaf woman who gave him shelter during Hurricane… https://t.co/VbWxgctfP9 👍https://t.co/e44rqtqyyd,984965790
1050000000000000000,Convicted murderer accused of raping woman who offered him shelter from Hurricane Florence https://t.co/ftewARKZFp,43589880
1050000000000000000,Man accused of raping deaf woman who gave him shelter during Hurricane Florence — RT US News https://t.co/TVZS6e8jzl,94818358
1050000000000000000,Goodnight from Onyx and Trace who were in a NC shelter after their human couldn’t care for them. Due to the flooding from Hurricane Florence they came to us. This bonded senior pair are looking for their real forever home. https://t.co/MeNGF4l7s5… https://t.co/dvfCXv5qQT,596099028
1050000000000000000,"Woman who took in 27 dogs and cats during Hurricane Florence arrested for lacking proper permits for her temporary shelter, providing veterinary care without license https://t.co/xMoagNzYku https://t.co/yQLDQ7Q7Ve",988000000000000000
1050000000000000000,"When disasters hit, people need access to timely, accurate information as well as food, water and shelter. It's time to make it a priority, argues @MCaseyMaslen of @CDACN https://t.co/0buh9FIRdx",16308922
1050000000000000000,"Why was there no hurricane stay hold, or no temporary shelter set up to house hurricane animals??? https://t.co/j9LJaGGezG",42335016
1050000000000000000,"It was about time...
Charges Dropped Against Woman That Opened Makeshift Shelter During Hurricane Florence #dogs #feedly https://t.co/kBuHvRF1af https://t.co/M6cGVpso65",771000000000000000
1050000000000000000,Convicted murderer accused of raping woman who offered him shelter from Hurricane Florence https://t.co/E1LWHCTzJn,892000000000000000
1050000000000000000,Goodnight from Onyx and Trace who were in a NC shelter after their human couldn’t care for them. Due to the flooding from Hurricane Florence they came to us. This bonded senior pair are looking for their real forever home. https://t.co/MeNGF4l7s5… https://t.co/dvfCXv5qQT,731000000000000000
1050000000000000000,"Woman who took in 27 dogs and cats during Hurricane Florence arrested for lacking proper permits for her temporary shelter, providing veterinary care without license https://t.co/xMoagNzYku https://t.co/yQLDQ7Q7Ve",783000000000000000
1050000000000000000,"https://t.co/83TNLLuI3J: Convicted murderer accused of raping woman who offered him shelter from Hurricane Florence.
https://t.co/aIywqiY4Rs

via @GoogleNews",308745800
1050000000000000000,"https://t.co/83TNLLuI3J: Convicted murderer accused of raping woman who offered him shelter from Hurricane Florence.
https://t.co/aIywqiY4Rs

via @GoogleNews",1000000000000000000
1050000000000000000,Goodnight from Onyx and Trace who were in a NC shelter after their human couldn’t care for them. Due to the flooding from Hurricane Florence they came to us. This bonded senior pair are looking for their real forever home. https://t.co/MeNGF4l7s5… https://t.co/dvfCXv5qQT,999000000000000000
1050000000000000000,Goodnight from Onyx and Trace who were in a NC shelter after their human couldn’t care for them. Due to the flooding from Hurricane Florence they came to us. This bonded senior pair are looking for their real forever home. https://t.co/MeNGF4l7s5… https://t.co/dvfCXv5qQT,428681246
1050000000000000000,"Just because she wasn't registered as a shelter... 🤦🤦🤦😠

Woman does the right thing and protects dogs and cats from Hurricane Florence. Now the county wants to charge her with a crime. https://t.co/4xBriR2xIA",3220084809
1050000000000000000,"1) A couple of months ago I took in a stray cat that was eating out of the dumpster here at my apartment complex. I have been desperately trying to get her into the ONE no-kill shelter in the area, but they've been full and not taking any new animals. Now that the hurricane has",1020000000000000000
1050000000000000000,"1) A couple of months ago I took in a stray cat that was eating out of the dumpster here at my apartment complex. I have been desperately trying to get her into the ONE no-kill shelter in the area, but they've been full and not taking any new animals. Now that the hurricane has",998000000000000000
